date,numday,Population,MPS_incs,MPS_vics,MS_incs,MS_vics,MP_stories,AP_stories,TVSH_stories
2009-09-09,3539.0,307.2609589041102,0,0,0,0,1.8568153,0.0,0.0
2009-09-10,3540.0,307.2679726027404,0,0,0,0,0.40501332,0.0,0.0
2009-09-11,3541.0,307.2749863013705,0,0,0,0,7.063594,0.0,2.0
2009-09-12,3542.0,307.28200000000066,0,0,0,0,0.0,0.0,0.0
2009-09-13,3543.0,307.2890136986308,0,0,0,0,2.6565645,0.0,0.0
2009-09-14,3544.0,307.29602739726096,0,0,0,0,0.0,1.0,0.0
2009-09-15,3545.0,307.3030410958911,0,0,0,0,2.1269312,1.0,0.0
2009-09-16,3546.0,307.31005479452125,0,0,0,0,3.279438,0.0,0.0
2009-09-17,3547.0,307.3170684931514,0,0,1,6,1.8568153,0.0,1.0
2009-09-18,3548.0,307.32408219178154,0,0,0,0,1.7942368,0.0,0.0
2009-09-19,3549.0,307.3310958904117,0,0,0,0,0.0,0.0,0.0
2009-09-20,3550.0,307.33810958904184,0,0,0,0,0.0,0.0,0.0
2009-09-21,3551.0,307.345123287672,0,0,1,5,0.88565624,0.0,0.0
2009-09-22,3552.0,307.3521369863021,0,0,0,0,2.1269312,0.0,0.0
2009-09-23,3553.0,307.3591506849323,0,0,0,0,1.3758136,0.0,0.0
2009-09-24,3554.0,307.3661643835624,0,0,0,0,3.5027447,0.0,0.0
2009-09-25,3555.0,307.37317808219257,0,0,0,0,2.1269312,0.0,0.0
2009-09-26,3556.0,307.3801917808227,0,0,0,0,3.5027447,0.0,0.0
2009-09-27,3557.0,307.38720547945286,0,0,0,0,2.5319445,0.0,0.0
2009-09-28,3558.0,307.394219178083,0,0,0,0,1.327182,0.0,0.0
2009-09-29,3559.0,307.40123287671315,0,0,0,0,7.014962,0.0,0.0
2009-09-30,3560.0,307.4082465753433,0,0,0,0,0.0,1.0,1.0
2009-10-01,3561.0,307.41526027397344,0,0,0,0,0.0,0.0,0.0
2009-10-02,3562.0,307.4222739726036,0,0,0,0,2.3345273,0.0,0.0
2009-10-03,3563.0,307.42928767123374,0,0,0,0,2.7516272,0.0,0.0
2009-10-04,3564.0,307.4363013698639,0,0,0,0,4.2538624,0.0,0.0
2009-10-05,3565.0,307.44331506849403,0,0,0,0,0.0,0.0,1.0
2009-10-06,3566.0,307.4503287671242,0,0,0,0,0.0,0.0,1.0
2009-10-07,3567.0,307.4573424657543,0,0,0,0,0.0,0.0,0.0
2009-10-08,3568.0,307.46435616438447,0,0,0,0,0.0,0.0,0.0
2009-10-09,3569.0,307.4713698630146,0,0,0,0,0.0,0.0,0.0
2009-10-10,3570.0,307.47838356164476,0,0,0,0,0.0,0.0,0.0
2009-10-11,3571.0,307.4853972602749,0,0,0,0,2.1269312,0.0,0.0
2009-10-12,3572.0,307.49241095890505,0,0,0,0,0.0,0.0,4.0
2009-10-13,3573.0,307.4994246575352,0,0,0,0,0.0,0.0,1.0
2009-10-14,3574.0,307.50643835616535,0,0,0,0,3.4541132,0.0,0.0
2009-10-15,3575.0,307.5134520547955,0,0,0,0,0.43090278,0.0,0.0
2009-10-16,3576.0,307.52046575342564,0,0,0,0,0.0,0.0,0.0
2009-10-17,3577.0,307.5274794520558,0,0,0,0,6.1106777,0.0,0.0
2009-10-18,3578.0,307.53449315068593,0,0,0,0,3.5027447,0.0,0.0
2009-10-19,3579.0,307.5415068493161,0,0,0,0,0.0,0.0,0.0
2009-10-20,3580.0,307.5485205479462,0,0,0,0,0.6693392,3.0,0.0
2009-10-21,3581.0,307.55553424657637,0,0,0,0,1.9965214,0.0,0.0
2009-10-22,3582.0,307.5625479452065,0,0,0,0,0.0,1.0,0.0
2009-10-23,3583.0,307.56956164383666,0,0,0,0,3.4541132,0.0,0.0
2009-10-24,3584.0,307.5765753424668,0,0,0,0,2.1269312,0.0,0.0
2009-10-25,3585.0,307.58358904109696,0,0,0,0,2.1269312,0.0,0.0
2009-10-26,3586.0,307.5906027397271,0,0,0,0,0.0,0.0,0.0
2009-10-27,3587.0,307.59761643835725,0,0,0,0,2.1269312,0.0,0.0
2009-10-28,3588.0,307.6046301369874,0,0,0,0,0.0,0.0,0.0
2009-10-29,3589.0,307.61164383561754,0,0,0,0,0.0,0.0,1.0
2009-10-30,3590.0,307.6186575342477,0,0,0,0,0.0,1.0,0.0
2009-10-31,3591.0,307.62567123287783,0,0,0,0,0.0,0.0,0.0
2009-11-01,3592.0,307.632684931508,1,4,1,4,2.6927314,0.0,0.0
2009-11-02,3593.0,307.6396986301381,0,0,0,0,1.327182,1.0,0.0
2009-11-03,3594.0,307.6467123287683,0,0,0,0,0.0,0.0,0.0
2009-11-04,3595.0,307.6537260273984,0,0,0,0,0.0,0.0,0.0
2009-11-05,3596.0,307.66073972602857,1,13,1,13,0.0,1.0,15.0
2009-11-06,3597.0,307.6677534246587,0,0,0,0,10.305289,3.0,14.0
2009-11-07,3598.0,307.67476712328886,0,0,0,0,7.5690746,5.0,1.0
2009-11-08,3599.0,307.681780821919,0,0,0,0,8.653279,2.0,1.0
2009-11-09,3600.0,307.68879452054915,0,0,1,4,4.324446,0.0,8.0
2009-11-10,3601.0,307.6958082191793,0,0,0,0,18.054832,1.0,9.0
2009-11-11,3602.0,307.70282191780944,0,0,0,0,6.2330747,1.0,5.0
2009-11-12,3603.0,307.7098356164396,0,0,1,5,3.0217109,0.0,2.0
2009-11-13,3604.0,307.71684931506974,0,0,0,0,8.607093,0.0,1.0
2009-11-14,3605.0,307.7238630136999,0,0,0,0,8.908736,1.0,1.0
2009-11-15,3606.0,307.73087671233003,0,0,0,0,17.108906,2.0,0.0
2009-11-16,3607.0,307.7378904109602,0,0,0,0,4.324446,0.0,2.0
2009-11-17,3608.0,307.7449041095903,0,0,0,0,2.690516,0.0,2.0
2009-11-18,3609.0,307.75191780822047,0,0,0,0,6.5621223,0.0,1.0
2009-11-19,3610.0,307.7589315068506,0,0,0,0,2.628471,0.0,5.0
2009-11-20,3611.0,307.76594520548076,0,0,0,0,2.654364,1.0,2.0
2009-11-21,3612.0,307.7729589041109,0,0,0,0,5.048258,0.0,0.0
2009-11-22,3613.0,307.77997260274105,0,0,0,0,5.8669715,0.0,0.0
2009-11-23,3614.0,307.7869863013712,0,0,0,0,0.0,0.0,1.0
2009-11-24,3615.0,307.79400000000135,0,0,0,0,3.5027447,0.0,0.0
2009-11-25,3616.0,307.8010136986315,0,0,0,0,4.7294593,0.0,0.0
2009-11-26,3617.0,307.80802739726164,0,0,1,4,0.0,0.0,0.0
2009-11-27,3618.0,307.8150410958918,0,0,0,0,1.327182,0.0,1.0
2009-11-28,3619.0,307.82205479452193,0,0,1,4,1.9965214,0.0,0.0
2009-11-29,3620.0,307.8290684931521,1,4,1,4,1.7321954,0.0,2.0
2009-11-30,3621.0,307.8360821917822,0,0,0,0,0.0,2.0,1.0
2009-12-01,3622.0,307.84309589041237,0,0,0,0,5.343202,0.0,4.0
2009-12-02,3623.0,307.8501095890425,0,0,0,0,0.0,1.0,2.0
2009-12-03,3624.0,307.85712328767266,0,0,1,4,4.799637,2.0,0.0
2009-12-04,3625.0,307.8641369863028,0,0,0,0,0.0,0.0,0.0
2009-12-05,3626.0,307.87115068493296,0,0,0,0,1.327182,2.0,0.0
2009-12-06,3627.0,307.8781643835631,0,0,0,0,3.4541132,0.0,1.0
2009-12-07,3628.0,307.88517808219325,0,0,0,0,0.0,0.0,0.0
2009-12-08,3629.0,307.8921917808234,0,0,0,0,0.5402905,0.0,0.0
2009-12-09,3630.0,307.89920547945354,0,0,0,0,0.0,0.0,0.0
2009-12-10,3631.0,307.9062191780837,0,0,0,0,1.9161041,0.0,1.0
2009-12-11,3632.0,307.91323287671383,0,0,0,0,0.0,2.0,0.0
2009-12-12,3633.0,307.920246575344,0,0,0,0,0.0,0.0,0.0
2009-12-13,3634.0,307.9272602739741,0,0,0,0,0.56253517,0.0,0.0
2009-12-14,3635.0,307.9342739726043,0,0,0,0,6.4513774,0.0,0.0
2009-12-15,3636.0,307.9412876712344,0,0,0,0,1.7580849,0.0,1.0
2009-12-16,3637.0,307.94830136986457,0,0,0,0,2.654364,1.0,1.0
2009-12-17,3638.0,307.9553150684947,0,0,0,0,0.6784626,0.0,0.0
2009-12-18,3639.0,307.96232876712486,0,0,0,0,0.0,0.0,0.0
2009-12-19,3640.0,307.969342465755,0,0,0,0,1.3758136,0.0,0.0
2009-12-20,3641.0,307.97635616438515,0,0,0,0,3.5027447,0.0,0.0
2009-12-21,3642.0,307.9833698630153,0,0,0,0,0.0,2.0,0.0
2009-12-22,3643.0,307.99038356164544,0,0,0,0,8.648892,0.0,0.0
2009-12-23,3644.0,307.9973972602756,0,0,0,0,7.063594,0.0,0.0
2009-12-24,3645.0,308.00441095890574,0,0,0,0,1.327182,0.0,0.0
2009-12-25,3646.0,308.0114246575359,0,0,0,0,1.3758136,0.0,1.0
2009-12-26,3647.0,308.01843835616603,0,0,0,0,0.0,0.0,0.0
2009-12-27,3648.0,308.0254520547962,0,0,0,0,4.2538624,0.0,1.0
2009-12-28,3649.0,308.0324657534263,0,0,0,0,0.0,0.0,1.0
2009-12-29,3650.0,308.03947945205647,0,0,0,0,1.0743525,0.0,0.0
2009-12-30,3651.0,308.0464931506866,0,0,0,0,6.4513774,2.0,1.0
2009-12-31,3652.0,308.05350684931676,0,0,0,0,1.8067164,1.0,2.0
2010-01-01,3653.0,308.0605205479469,0,0,0,0,7.876825,0.0,2.0
2010-01-02,3654.0,308.06753424657705,0,0,0,0,2.690516,0.0,0.0
2010-01-03,3655.0,308.0745479452072,0,0,0,0,2.3971057,0.0,0.0
2010-01-04,3656.0,308.08156164383735,0,0,0,0,0.0,0.0,3.0
2010-01-05,3657.0,308.0885753424675,0,0,0,0,0.0,0.0,0.0
2010-01-06,3658.0,308.09558904109764,0,0,0,0,0.0,1.0,1.0
2010-01-07,3659.0,308.1026027397278,0,0,0,0,2.654364,0.0,3.0
2010-01-08,3660.0,308.10961643835793,0,0,0,0,6.0837784,1.0,0.0
2010-01-09,3661.0,308.1166301369881,0,0,0,0,1.363334,0.0,0.0
2010-01-10,3662.0,308.1236438356182,0,0,0,0,3.0615776,1.0,0.0
2010-01-11,3663.0,308.13065753424837,0,0,0,0,1.3758136,1.0,1.0
2010-01-12,3664.0,308.1376712328785,1,4,0,0,2.8053937,0.0,0.0
2010-01-13,3665.0,308.14468493150866,0,0,0,0,0.5296332,1.0,0.0
2010-01-14,3666.0,308.1516986301388,0,0,0,0,1.8568153,0.0,0.0
2010-01-15,3667.0,308.15871232876896,0,0,0,0,0.0,1.0,1.0
2010-01-16,3668.0,308.1657260273991,0,0,0,0,2.1092842,0.0,0.0
2010-01-17,3669.0,308.17273972602925,0,0,1,5,0.0,0.0,0.0
2010-01-18,3670.0,308.1797534246594,0,0,0,0,1.5888997,0.0,1.0
2010-01-19,3671.0,308.18676712328954,0,0,1,8,1.327182,0.0,0.0
2010-01-20,3672.0,308.1937808219197,0,0,0,0,4.97985,0.0,0.0
2010-01-21,3673.0,308.20079452054983,0,0,0,0,0.40501332,0.0,1.0
2010-01-22,3674.0,308.20780821918,0,0,0,0,4.324446,0.0,0.0
2010-01-23,3675.0,308.2148219178101,0,0,0,0,1.363334,0.0,1.0
2010-01-24,3676.0,308.2218356164403,0,0,0,0,2.7029958,0.0,0.0
2010-01-25,3677.0,308.2288493150704,0,0,0,0,1.083476,0.0,0.0
2010-01-26,3678.0,308.23586301370057,0,0,0,0,0.0,0.0,0.0
2010-01-27,3679.0,308.2428767123307,0,0,0,0,1.3758136,1.0,0.0
2010-01-28,3680.0,308.24989041096086,0,0,0,0,3.1338985,0.0,0.0
2010-01-29,3681.0,308.256904109591,0,0,0,0,0.0,0.0,0.0
2010-01-30,3682.0,308.26391780822115,0,0,1,5,2.1269312,0.0,0.0
2010-01-31,3683.0,308.2709315068513,0,0,0,0,2.1269312,0.0,0.0
2010-02-01,3684.0,308.27794520548144,0,0,0,0,2.1269312,0.0,0.0
2010-02-02,3685.0,308.2849589041116,0,0,0,0,4.829927,0.0,0.0
2010-02-03,3686.0,308.29197260274174,0,0,0,0,0.0,0.0,0.0
2010-02-04,3687.0,308.2989863013719,0,0,1,4,1.363334,0.0,0.0
2010-02-05,3688.0,308.30600000000203,0,0,0,0,2.6672215,0.0,0.0
2010-02-06,3689.0,308.3130136986322,0,0,0,0,1.327182,0.0,0.0
2010-02-07,3690.0,308.3200273972623,0,0,0,0,1.327182,0.0,0.0
2010-02-08,3691.0,308.32704109589247,0,0,0,0,0.43090278,0.0,0.0
2010-02-09,3692.0,308.3340547945226,0,0,0,0,0.0,0.0,0.0
2010-02-10,3693.0,308.34106849315276,0,0,0,0,0.0,0.0,0.0
2010-02-11,3694.0,308.3480821917829,0,0,0,0,0.0,0.0,0.0
2010-02-12,3695.0,308.35509589041305,0,0,0,0,0.0,0.0,5.0
2010-02-13,3696.0,308.3621095890432,0,0,0,0,1.9258691,0.0,3.0
2010-02-14,3697.0,308.36912328767335,0,0,1,7,3.2012837,0.0,1.0
2010-02-15,3698.0,308.3761369863035,0,0,0,0,2.1269312,0.0,5.0
2010-02-16,3699.0,308.38315068493364,0,0,0,0,3.4541132,0.0,2.0
2010-02-17,3700.0,308.3901643835638,0,0,0,0,0.0,0.0,1.0
2010-02-18,3701.0,308.39717808219393,0,0,0,0,4.324446,0.0,0.0
2010-02-19,3702.0,308.4041917808241,0,0,0,0,0.0,0.0,1.0
2010-02-20,3703.0,308.4112054794542,0,0,0,0,0.0,0.0,1.0
2010-02-21,3704.0,308.41821917808437,0,0,0,0,0.0,0.0,0.0
2010-02-22,3705.0,308.4252328767145,0,0,0,0,0.0,0.0,0.0
2010-02-23,3706.0,308.43224657534466,0,0,0,0,2.690516,0.0,1.0
2010-02-24,3707.0,308.4392602739748,0,0,0,0,1.327182,0.0,5.0
2010-02-25,3708.0,308.44627397260496,0,0,0,0,0.0,0.0,1.0
2010-02-26,3709.0,308.4532876712351,0,0,0,0,1.327182,0.0,0.0
2010-02-27,3710.0,308.46030136986525,0,0,0,0,0.3835185,0.0,0.0
2010-02-28,3711.0,308.4673150684954,0,0,0,0,2.5319445,0.0,0.0
2010-03-01,3712.0,308.47432876712554,0,0,0,0,2.1269312,1.0,1.0
2010-03-02,3713.0,308.4813424657557,0,0,0,0,3.0955293,0.0,0.0
2010-03-03,3714.0,308.48835616438583,0,0,0,0,0.0,1.0,0.0
2010-03-04,3715.0,308.495369863016,0,0,0,0,0.0,0.0,2.0
2010-03-05,3716.0,308.5023835616461,0,0,0,0,2.1269312,0.0,3.0
2010-03-06,3717.0,308.5093972602763,0,0,0,0,6.3807936,0.0,0.0
2010-03-07,3718.0,308.5164109589064,0,0,0,0,0.0,0.0,3.0
2010-03-08,3719.0,308.52342465753657,0,0,0,0,0.0,0.0,2.0
2010-03-09,3720.0,308.5304383561667,0,0,0,0,0.0,0.0,1.0
2010-03-10,3721.0,308.53745205479686,0,0,0,0,0.0,0.0,1.0
2010-03-11,3722.0,308.544465753427,0,0,0,0,2.1269312,1.0,1.0
2010-03-12,3723.0,308.55147945205715,0,0,0,0,3.4541132,0.0,1.0
2010-03-13,3724.0,308.5584931506873,0,0,0,0,0.0,0.0,0.0
2010-03-14,3725.0,308.56550684931744,0,0,0,0,1.363334,0.0,0.0
2010-03-15,3726.0,308.5725205479476,0,0,0,0,0.0,0.0,2.0
2010-03-16,3727.0,308.57953424657774,0,0,0,0,1.327182,1.0,0.0
2010-03-17,3728.0,308.5865479452079,0,0,0,0,0.93464655,1.0,0.0
2010-03-18,3729.0,308.59356164383803,0,0,0,0,1.9383488,1.0,0.0
2010-03-19,3730.0,308.6005753424682,0,0,0,0,1.327182,0.0,0.0
2010-03-20,3731.0,308.6075890410983,0,0,0,0,3.108009,1.0,0.0
2010-03-21,3732.0,308.61460273972847,0,0,0,0,1.363334,0.0,0.0
2010-03-22,3733.0,308.6216164383586,0,0,0,0,0.40501332,0.0,0.0
2010-03-23,3734.0,308.62863013698876,0,0,0,0,0.0,0.0,1.0
2010-03-24,3735.0,308.6356438356189,0,0,0,0,0.65540355,1.0,0.0
2010-03-25,3736.0,308.64265753424905,0,0,1,4,0.0,0.0,1.0
2010-03-26,3737.0,308.6496712328792,0,0,0,0,0.0,0.0,0.0
2010-03-27,3738.0,308.65668493150935,0,0,0,0,1.327182,0.0,0.0
2010-03-28,3739.0,308.6636986301395,0,0,0,0,0.0,0.0,1.0
2010-03-29,3740.0,308.67071232876964,0,0,0,0,0.0,0.0,1.0
2010-03-30,3741.0,308.6777260273998,0,0,1,4,0.0,0.0,0.0
2010-03-31,3742.0,308.68473972602993,0,0,0,0,0.0,0.0,0.0
2010-04-01,3743.0,308.6917534246601,0,0,0,0,1.327182,1.0,1.0
2010-04-02,3744.0,308.6987671232902,0,0,0,0,4.448601,0.0,0.0
2010-04-03,3745.0,308.70578082192037,1,4,1,4,3.9815464,0.0,0.0
2010-04-04,3746.0,308.7127945205505,0,0,0,0,1.327182,0.0,0.0
2010-04-05,3747.0,308.71980821918066,0,0,0,0,0.0,0.0,1.0
2010-04-06,3748.0,308.7268219178108,0,0,0,0,1.327182,0.0,0.0
2010-04-07,3749.0,308.73383561644096,0,0,0,0,0.0,0.0,1.0
2010-04-08,3750.0,308.7408493150711,0,0,0,0,6.1446295,1.0,0.0
2010-04-09,3751.0,308.74786301370125,0,0,0,0,1.327182,0.0,0.0
2010-04-10,3752.0,308.7548767123314,0,0,0,0,3.4541132,0.0,0.0
2010-04-11,3753.0,308.76189041096154,0,0,0,0,1.7683473,0.0,0.0
2010-04-12,3754.0,308.7689041095917,0,0,0,0,0.0,0.0,0.0
2010-04-13,3755.0,308.77591780822183,0,0,0,0,0.40501332,1.0,0.0
2010-04-14,3756.0,308.782931506852,0,0,1,5,2.1269312,0.0,0.0
2010-04-15,3757.0,308.7899452054821,0,0,0,0,3.4902651,1.0,1.0
2010-04-16,3758.0,308.7969589041123,0,0,0,0,0.0,1.0,1.0
2010-04-17,3759.0,308.8039726027424,0,0,0,0,0.0,0.0,1.0
2010-04-18,3760.0,308.81098630137257,0,0,0,0,6.4514303,0.0,0.0
2010-04-19,3761.0,308.8180000000027,0,0,0,0,1.579651,1.0,1.0
2010-04-20,3762.0,308.82501369863286,0,0,0,0,3.4214013,0.0,0.0
2010-04-21,3763.0,308.832027397263,0,0,1,4,1.7580849,0.0,0.0
2010-04-22,3764.0,308.83904109589315,0,0,0,0,0.0,0.0,0.0
2010-04-23,3765.0,308.8460547945233,0,0,0,0,1.327182,1.0,0.0
2010-04-24,3766.0,308.85306849315344,0,0,0,0,3.1338985,1.0,0.0
2010-04-25,3767.0,308.8600821917836,0,0,0,0,2.5901017,0.0,0.0
2010-04-26,3768.0,308.86709589041374,0,0,0,0,0.0,0.0,1.0
2010-04-27,3769.0,308.8741095890439,0,0,0,0,0.0,0.0,0.0
2010-04-28,3770.0,308.88112328767403,0,0,0,0,3.8591266,0.0,0.0
2010-04-29,3771.0,308.8881369863042,0,0,0,0,0.43090278,0.0,0.0
2010-04-30,3772.0,308.8951506849343,0,0,0,0,0.40501332,0.0,1.0
2010-05-01,3773.0,308.90216438356447,0,0,0,0,0.0,0.0,0.0
2010-05-02,3774.0,308.9091780821946,0,0,0,0,1.327182,0.0,1.0
2010-05-03,3775.0,308.91619178082476,0,0,0,0,0.0,1.0,1.0
2010-05-04,3776.0,308.9232054794549,0,0,0,0,0.0,0.0,0.0
2010-05-05,3777.0,308.93021917808505,0,0,0,0,0.3835185,0.0,0.0
2010-05-06,3778.0,308.9372328767152,0,0,0,0,0.0,1.0,1.0
2010-05-07,3779.0,308.94424657534535,0,0,0,0,2.2117298,0.0,1.0
2010-05-08,3780.0,308.9512602739755,0,0,0,0,1.363334,0.0,0.0
2010-05-09,3781.0,308.95827397260564,0,0,0,0,3.4902651,0.0,0.0
2010-05-10,3782.0,308.9652876712358,0,0,0,0,1.363334,1.0,0.0
2010-05-11,3783.0,308.97230136986593,0,0,0,0,0.0,0.0,0.0
2010-05-12,3784.0,308.9793150684961,0,0,0,0,1.3758136,0.0,1.0
2010-05-13,3785.0,308.9863287671262,0,0,0,0,4.6870375,0.0,2.0
2010-05-14,3786.0,308.99334246575637,0,0,0,0,0.0,0.0,2.0
2010-05-15,3787.0,309.0003561643865,0,0,0,0,1.3758136,0.0,1.0
2010-05-16,3788.0,309.00736986301666,0,0,0,0,2.1269312,0.0,1.0
2010-05-17,3789.0,309.0143835616468,0,0,0,0,0.0,0.0,0.0
2010-05-18,3790.0,309.02139726027696,0,0,0,0,0.0,0.0,0.0
2010-05-19,3791.0,309.0284109589071,0,0,0,0,0.0,0.0,1.0
2010-05-20,3792.0,309.03542465753725,0,0,0,0,0.6784626,0.0,0.0
2010-05-21,3793.0,309.0424383561674,0,0,0,0,0.41087726,0.0,0.0
2010-05-22,3794.0,309.04945205479754,0,0,0,0,0.0,0.0,0.0
2010-05-23,3795.0,309.0564657534277,0,0,0,0,2.5319445,0.0,1.0
2010-05-24,3796.0,309.06347945205783,0,0,0,0,4.2538624,0.0,0.0
2010-05-25,3797.0,309.070493150688,0,0,0,0,0.0,0.0,0.0
2010-05-26,3798.0,309.0775068493181,0,0,0,0,0.21631703,0.0,0.0
2010-05-27,3799.0,309.0845205479483,0,0,0,0,0.0,0.0,0.0
2010-05-28,3800.0,309.0915342465784,0,0,0,0,0.0,0.0,0.0
2010-05-29,3801.0,309.09854794520857,0,0,0,0,0.0,0.0,0.0
2010-05-30,3802.0,309.1055616438387,0,0,0,0,0.0,0.0,0.0
2010-05-31,3803.0,309.11257534246886,0,0,0,0,0.0,0.0,0.0
2010-06-01,3804.0,309.119589041099,0,0,0,0,0.56253517,0.0,0.0
2010-06-02,3805.0,309.12660273972915,0,0,0,0,4.7294593,1.0,3.0
2010-06-03,3806.0,309.1336164383593,0,0,0,0,3.5151997,0.0,0.0
2010-06-04,3807.0,309.14063013698944,0,0,0,0,1.363334,0.0,0.0
2010-06-05,3808.0,309.1476438356196,0,0,0,0,0.0,0.0,0.0
2010-06-06,3809.0,309.15465753424974,1,4,1,4,0.0,0.0,0.0
2010-06-07,3810.0,309.1616712328799,0,0,0,0,0.0,0.0,0.0
2010-06-08,3811.0,309.16868493151003,0,0,0,0,1.7683473,0.0,1.0
2010-06-09,3812.0,309.1756986301402,0,0,0,0,0.0,0.0,0.0
2010-06-10,3813.0,309.1827123287703,0,0,0,0,0.0,0.0,2.0
2010-06-11,3814.0,309.18972602740047,0,0,0,0,2.6894662,0.0,0.0
2010-06-12,3815.0,309.1967397260306,0,0,0,0,1.854376,0.0,0.0
2010-06-13,3816.0,309.20375342466076,0,0,0,0,1.8568153,0.0,0.0
2010-06-14,3817.0,309.2107671232909,0,0,1,4,0.40501332,0.0,0.0
2010-06-15,3818.0,309.21778082192105,0,0,0,0,2.1269312,0.0,1.0
2010-06-16,3819.0,309.2247945205512,0,0,0,0,2.1269312,0.0,0.0
2010-06-17,3820.0,309.23180821918135,0,0,0,0,0.0,0.0,0.0
2010-06-18,3821.0,309.2388219178115,0,0,0,0,0.0,0.0,0.0
2010-06-19,3822.0,309.24583561644164,0,0,0,0,1.327182,0.0,0.0
2010-06-20,3823.0,309.2528493150718,0,0,0,0,0.0,0.0,0.0
2010-06-21,3824.0,309.25986301370193,0,0,0,0,0.0,0.0,1.0
2010-06-22,3825.0,309.2668767123321,0,0,0,0,1.363334,1.0,0.0
2010-06-23,3826.0,309.2738904109622,0,0,0,0,0.0,0.0,0.0
2010-06-24,3827.0,309.28090410959237,0,0,0,0,0.65540355,0.0,0.0
2010-06-25,3828.0,309.2879178082225,0,0,0,0,0.0,0.0,1.0
2010-06-26,3829.0,309.29493150685266,0,0,1,4,2.1269312,0.0,1.0
2010-06-27,3830.0,309.3019452054828,0,0,0,0,2.1269312,0.0,0.0
2010-06-28,3831.0,309.30895890411296,0,0,0,0,0.0,0.0,2.0
2010-06-29,3832.0,309.3159726027431,0,0,0,0,0.40501332,0.0,0.0
2010-06-30,3833.0,309.32298630137325,0,0,0,0,0.0,0.0,0.0
2010-07-01,3834.0,309.33,0,0,0,0,2.1269312,0.0,1.0
2010-07-02,3835.0,309.33616438356165,0,0,0,0,0.0,0.0,0.0
2010-07-03,3836.0,309.3423287671233,0,0,0,0,0.0,0.0,0.0
2010-07-04,3837.0,309.348493150685,0,0,0,0,0.0,0.0,0.0
2010-07-05,3838.0,309.35465753424666,0,0,0,0,0.0,0.0,1.0
2010-07-06,3839.0,309.3608219178083,0,0,0,0,0.0,0.0,0.0
2010-07-07,3840.0,309.36698630137,0,0,0,0,0.0,0.0,0.0
2010-07-08,3841.0,309.37315068493166,0,0,0,0,0.0,0.0,1.0
2010-07-09,3842.0,309.3793150684933,0,0,0,0,0.0,0.0,0.0
2010-07-10,3843.0,309.385479452055,0,0,0,0,0.0,0.0,0.0
2010-07-11,3844.0,309.39164383561666,0,0,0,0,0.0,0.0,0.0
2010-07-12,3845.0,309.39780821917833,0,0,0,0,0.0,0.0,0.0
2010-07-13,3846.0,309.40397260274,0,0,0,0,1.7321954,0.0,3.0
2010-07-14,3847.0,309.41013698630167,0,0,0,0,2.7391477,0.0,1.0
2010-07-15,3848.0,309.41630136986333,0,0,0,0,4.05385,0.0,0.0
2010-07-16,3849.0,309.422465753425,0,0,0,0,1.8674725,0.0,0.0
2010-07-17,3850.0,309.42863013698667,0,0,0,0,1.327182,0.0,0.0
2010-07-18,3851.0,309.43479452054834,0,0,0,0,2.557834,0.0,1.0
2010-07-19,3852.0,309.44095890411,0,0,0,0,1.3758136,0.0,0.0
2010-07-20,3853.0,309.4471232876717,0,0,0,0,2.7029958,1.0,0.0
2010-07-21,3854.0,309.45328767123334,0,0,0,0,12.68079,0.0,0.0
2010-07-22,3855.0,309.459452054795,0,0,1,4,1.363334,0.0,0.0
2010-07-23,3856.0,309.4656164383567,0,0,0,0,0.0,0.0,0.0
2010-07-24,3857.0,309.47178082191834,0,0,0,0,1.363334,0.0,0.0
2010-07-25,3858.0,309.47794520548,0,0,0,0,4.9117565,0.0,0.0
2010-07-26,3859.0,309.4841095890417,0,0,0,0,2.1269312,0.0,1.0
2010-07-27,3860.0,309.49027397260335,0,0,0,0,1.363334,0.0,0.0
2010-07-28,3861.0,309.496438356165,0,0,0,0,0.0,0.0,0.0
2010-07-29,3862.0,309.5026027397267,0,0,0,0,0.0,1.0,1.0
2010-07-30,3863.0,309.50876712328835,0,0,0,0,0.0,0.0,0.0
2010-07-31,3864.0,309.51493150685,0,0,0,0,0.0,0.0,0.0
2010-08-01,3865.0,309.5210958904117,0,0,0,0,0.40501332,0.0,0.0
2010-08-02,3866.0,309.52726027397335,0,0,0,0,1.327182,0.0,0.0
2010-08-03,3867.0,309.533424657535,1,8,1,8,0.0,0.0,3.0
2010-08-04,3868.0,309.5395890410967,0,0,0,0,6.634426,2.0,4.0
2010-08-05,3869.0,309.54575342465836,0,0,0,0,5.68778,1.0,3.0
2010-08-06,3870.0,309.55191780822,0,0,1,4,3.144161,0.0,0.0
2010-08-07,3871.0,309.5580821917817,0,0,0,0,2.7391477,0.0,1.0
2010-08-08,3872.0,309.56424657534336,0,0,0,0,4.05385,0.0,0.0
2010-08-09,3873.0,309.57041095890503,0,0,0,0,1.3758136,0.0,0.0
2010-08-10,3874.0,309.5765753424667,0,0,0,0,1.327182,0.0,0.0
2010-08-11,3875.0,309.58273972602836,0,0,0,0,3.396007,0.0,0.0
2010-08-12,3876.0,309.58890410959003,0,0,0,0,0.0,0.0,0.0
2010-08-13,3877.0,309.5950684931517,0,0,0,0,1.327182,0.0,0.0
2010-08-14,3878.0,309.60123287671337,1,4,1,4,2.1269312,0.0,1.0
