date,numday,pms_count,PMS_numkilled,MP_stories_total,AP_stories_total,TVShoot_stories_total
2009-05-28,3435.0,0.0,0,4.9937854,1,0
2009-05-29,3436.0,0.0,0,0.43090278,0,2
2009-05-30,3437.0,0.0,0,2.1269312,0,0
2009-05-31,3438.0,0.0,0,0.0,1,0
2009-06-01,3439.0,0.0,0,3.5005426,4,2
2009-06-02,3440.0,0.0,0,3.0569382,2,3
2009-06-03,3441.0,0.0,0,4.7294593,0,0
2009-06-04,3442.0,0.0,0,2.6565645,0,0
2009-06-05,3443.0,0.0,0,1.7321954,0,0
2009-06-06,3444.0,0.0,0,0.0,0,0
2009-06-07,3445.0,0.0,0,2.1269312,0,0
2009-06-08,3446.0,0.0,0,1.363334,0,0
2009-06-09,3447.0,0.0,0,1.363334,0,0
2009-06-10,3448.0,0.0,0,0.0,0,5
2009-06-11,3449.0,0.0,0,0.81002665,0,1
2009-06-12,3450.0,0.0,0,3.8649905,0,1
2009-06-13,3451.0,0.0,0,2.1269312,0,0
2009-06-14,3452.0,0.0,0,2.1269312,0,0
2009-06-15,3453.0,0.0,0,1.327182,0,0
2009-06-16,3454.0,0.0,0,0.0,0,1
2009-06-17,3455.0,0.0,0,0.0,0,0
2009-06-18,3456.0,0.0,0,1.327182,0,0
2009-06-19,3457.0,0.0,0,0.0,0,1
2009-06-20,3458.0,0.0,0,0.5296332,0,0
2009-06-21,3459.0,0.0,0,4.932325,0,1
2009-06-22,3460.0,0.0,0,0.0,0,1
2009-06-23,3461.0,0.0,0,0.0,0,0
2009-06-24,3462.0,0.0,0,4.324446,0,0
2009-06-25,3463.0,0.0,0,0.0,0,0
2009-06-26,3464.0,0.0,0,4.324446,0,0
2009-06-27,3465.0,0.0,0,0.0,0,0
2009-06-28,3466.0,0.0,0,2.1269312,0,0
2009-06-29,3467.0,0.0,0,0.0,0,0
2009-06-30,3468.0,0.0,0,2.7029958,0,2
2009-07-01,3469.0,0.0,0,0.0,0,0
2009-07-02,3470.0,0.0,0,0.0,0,1
2009-07-03,3471.0,0.0,0,0.0,0,1
2009-07-04,3472.0,0.0,0,0.0,0,0
2009-07-05,3473.0,0.0,0,1.9965214,0,0
2009-07-06,3474.0,0.0,0,4.324446,0,2
2009-07-07,3475.0,0.0,0,0.43090278,0,0
2009-07-08,3476.0,0.0,0,0.0,0,0
2009-07-09,3477.0,0.0,0,0.0,0,0
2009-07-10,3478.0,0.0,0,0.0,0,0
2009-07-11,3479.0,0.0,0,4.6588755,0,0
2009-07-12,3480.0,0.0,0,0.43090278,0,0
2009-07-13,3481.0,0.0,0,4.7722783,1,1
2009-07-14,3482.0,0.0,0,0.0,0,0
2009-07-15,3483.0,0.0,0,3.4541132,0,0
2009-07-16,3484.0,0.0,0,0.0,0,0
2009-07-17,3485.0,0.0,0,0.0,0,0
2009-07-18,3486.0,0.0,0,0.0,0,1
2009-07-19,3487.0,0.0,0,5.075617,0,1
2009-07-20,3488.0,0.0,0,0.0,0,0
2009-07-21,3489.0,0.0,0,0.0,0,1
2009-07-22,3490.0,0.0,0,0.0,0,0
2009-07-23,3491.0,0.0,0,1.327182,1,0
2009-07-24,3492.0,0.0,0,0.0,1,0
2009-07-25,3493.0,0.0,0,0.0,0,0
2009-07-26,3494.0,0.0,0,3.6671994,0,0
2009-07-27,3495.0,0.0,0,0.0,0,0
2009-07-28,3496.0,0.0,0,0.0,0,1
2009-07-29,3497.0,0.0,0,0.0,0,0
2009-07-30,3498.0,0.0,0,0.0,0,0
2009-07-31,3499.0,0.0,0,1.327182,0,0
2009-08-01,3500.0,0.0,0,2.1269312,0,0
2009-08-02,3501.0,0.0,0,3.4902651,0,0
2009-08-03,3502.0,0.0,0,0.3835185,0,0
2009-08-04,3503.0,0.0,0,0.40501332,0,4
2009-08-05,3504.0,0.0,0,7.781999,1,4
2009-08-06,3505.0,0.0,0,6.7784376,0,2
2009-08-07,3506.0,0.0,0,6.9153,2,1
2009-08-08,3507.0,0.0,0,0.81002665,2,1
2009-08-09,3508.0,0.0,0,8.265173,1,0
2009-08-10,3509.0,0.0,0,1.7683473,0,0
2009-08-11,3510.0,0.0,0,3.4541132,1,0
2009-08-12,3511.0,0.0,0,0.0,0,0
2009-08-13,3512.0,0.0,0,0.40501332,0,0
2009-08-14,3513.0,0.0,0,2.1269312,1,0
2009-08-15,3514.0,0.0,0,0.40501332,1,0
2009-08-16,3515.0,0.0,0,5.3158436,0,0
2009-08-17,3516.0,0.0,0,0.0,0,1
2009-08-18,3517.0,0.0,0,0.0,0,0
2009-08-19,3518.0,0.0,0,0.0,0,0
2009-08-20,3519.0,0.0,0,0.0,2,0
2009-08-21,3520.0,0.0,0,8.356824,1,0
2009-08-22,3521.0,0.0,0,6.7104144,0,1
2009-08-23,3522.0,0.0,0,4.6877813,0,0
2009-08-24,3523.0,0.0,0,5.1603622,0,0
2009-08-25,3524.0,0.0,0,5.798525,0,1
2009-08-26,3525.0,0.0,0,8.213935,0,0
2009-08-27,3526.0,0.0,0,5.68778,1,1
2009-08-28,3527.0,0.0,0,4.324446,1,0
2009-08-29,3528.0,0.0,0,4.4227114,0,0
2009-08-30,3529.0,0.0,0,2.1269312,0,0
2009-08-31,3530.0,0.0,0,0.0,0,0
2009-09-01,3531.0,0.0,0,2.726668,0,0
2009-09-02,3532.0,0.0,0,6.118683,1,0
2009-09-03,3533.0,0.0,0,6.4513774,1,0
2009-09-04,3534.0,0.0,0,0.0,0,0
2009-09-05,3535.0,0.0,0,0.0,0,0
2009-09-06,3536.0,0.0,0,4.0507975,0,1
2009-09-07,3537.0,0.0,0,3.4902651,0,0
2009-09-08,3538.0,0.0,0,2.4106581,0,0
2009-09-09,3539.0,0.0,0,1.8568153,0,0
2009-09-10,3540.0,0.0,0,0.40501332,0,0
2009-09-11,3541.0,0.0,0,7.063594,0,2
2009-09-12,3542.0,0.0,0,0.0,0,0
2009-09-13,3543.0,0.0,0,2.6565645,0,0
2009-09-14,3544.0,0.0,0,0.0,1,0
2009-09-15,3545.0,0.0,0,2.1269312,1,0
2009-09-16,3546.0,0.0,0,3.279438,0,0
2009-09-17,3547.0,0.0,0,1.8568153,0,1
2009-09-18,3548.0,0.0,0,1.7942368,0,0
2009-09-19,3549.0,0.0,0,0.0,0,0
2009-09-20,3550.0,0.0,0,0.0,0,0
2009-09-21,3551.0,0.0,0,0.88565624,0,0
2009-09-22,3552.0,0.0,0,2.1269312,0,0
2009-09-23,3553.0,0.0,0,1.3758136,0,0
2009-09-24,3554.0,0.0,0,3.5027447,0,0
2009-09-25,3555.0,0.0,0,2.1269312,0,0
2009-09-26,3556.0,0.0,0,3.5027447,0,0
2009-09-27,3557.0,0.0,0,2.5319445,0,0
2009-09-28,3558.0,0.0,0,1.327182,0,0
2009-09-29,3559.0,0.0,0,7.014962,0,0
2009-09-30,3560.0,0.0,0,0.0,1,1
2009-10-01,3561.0,0.0,0,0.0,0,0
2009-10-02,3562.0,0.0,0,2.3345273,0,0
2009-10-03,3563.0,0.0,0,2.7516272,0,0
2009-10-04,3564.0,0.0,0,4.2538624,0,0
2009-10-05,3565.0,0.0,0,0.0,0,1
2009-10-06,3566.0,0.0,0,0.0,0,1
2009-10-07,3567.0,0.0,0,0.0,0,0
2009-10-08,3568.0,0.0,0,0.0,0,0
2009-10-09,3569.0,0.0,0,0.0,0,0
2009-10-10,3570.0,0.0,0,0.0,0,0
2009-10-11,3571.0,0.0,0,2.1269312,0,0
2009-10-12,3572.0,0.0,0,0.0,0,4
2009-10-13,3573.0,0.0,0,0.0,0,1
2009-10-14,3574.0,0.0,0,3.4541132,0,0
2009-10-15,3575.0,0.0,0,0.43090278,0,0
2009-10-16,3576.0,0.0,0,0.0,0,0
2009-10-17,3577.0,0.0,0,6.1106777,0,0
2009-10-18,3578.0,0.0,0,3.5027447,0,0
2009-10-19,3579.0,0.0,0,0.0,0,0
2009-10-20,3580.0,0.0,0,0.6693392,3,0
2009-10-21,3581.0,0.0,0,1.9965214,0,0
2009-10-22,3582.0,0.0,0,0.0,1,0
2009-10-23,3583.0,0.0,0,3.4541132,0,0
2009-10-24,3584.0,0.0,0,2.1269312,0,0
2009-10-25,3585.0,0.0,0,2.1269312,0,0
2009-10-26,3586.0,0.0,0,0.0,0,0
2009-10-27,3587.0,0.0,0,2.1269312,0,0
2009-10-28,3588.0,0.0,0,0.0,0,0
2009-10-29,3589.0,0.0,0,0.0,0,1
2009-10-30,3590.0,0.0,0,0.0,1,0
2009-10-31,3591.0,0.0,0,0.0,0,0
2009-11-01,3592.0,1.0,4,2.6927314,0,0
2009-11-02,3593.0,0.0,0,1.327182,1,0
2009-11-03,3594.0,0.0,0,0.0,0,0
2009-11-04,3595.0,0.0,0,0.0,0,0
2009-11-05,3596.0,1.0,13,0.0,1,15
2009-11-06,3597.0,0.0,0,10.305289,3,14
2009-11-07,3598.0,0.0,0,7.5690746,5,1
2009-11-08,3599.0,0.0,0,8.653279,2,1
2009-11-09,3600.0,0.0,0,4.324446,0,8
2009-11-10,3601.0,0.0,0,18.054832,1,9
2009-11-11,3602.0,0.0,0,6.2330747,1,5
2009-11-12,3603.0,0.0,0,3.0217109,0,2
2009-11-13,3604.0,0.0,0,8.607093,0,1
2009-11-14,3605.0,0.0,0,8.908736,1,1
2009-11-15,3606.0,0.0,0,17.108906,2,0
2009-11-16,3607.0,0.0,0,4.324446,0,2
2009-11-17,3608.0,0.0,0,2.690516,0,2
2009-11-18,3609.0,0.0,0,6.5621223,0,1
2009-11-19,3610.0,0.0,0,2.628471,0,5
2009-11-20,3611.0,0.0,0,2.654364,1,2
2009-11-21,3612.0,0.0,0,5.048258,0,0
2009-11-22,3613.0,0.0,0,5.8669715,0,0
2009-11-23,3614.0,0.0,0,0.0,0,1
2009-11-24,3615.0,0.0,0,3.5027447,0,0
2009-11-25,3616.0,0.0,0,4.7294593,0,0
2009-11-26,3617.0,0.0,0,0.0,0,0
2009-11-27,3618.0,0.0,0,1.327182,0,1
2009-11-28,3619.0,0.0,0,1.9965214,0,0
2009-11-29,3620.0,1.0,4,1.7321954,0,2
2009-11-30,3621.0,0.0,0,0.0,2,1
2009-12-01,3622.0,0.0,0,5.343202,0,4
2009-12-02,3623.0,0.0,0,0.0,1,2
2009-12-03,3624.0,0.0,0,4.799637,2,0
2009-12-04,3625.0,0.0,0,0.0,0,0
2009-12-05,3626.0,0.0,0,1.327182,2,0
2009-12-06,3627.0,0.0,0,3.4541132,0,1
2009-12-07,3628.0,0.0,0,0.0,0,0
2009-12-08,3629.0,0.0,0,0.5402905,0,0
2009-12-09,3630.0,0.0,0,0.0,0,0
2009-12-10,3631.0,0.0,0,1.9161041,0,1
2009-12-11,3632.0,0.0,0,0.0,2,0
2009-12-12,3633.0,0.0,0,0.0,0,0
2009-12-13,3634.0,0.0,0,0.56253517,0,0
2009-12-14,3635.0,0.0,0,6.4513774,0,0
2009-12-15,3636.0,0.0,0,1.7580849,0,1
2009-12-16,3637.0,0.0,0,2.654364,1,1
2009-12-17,3638.0,0.0,0,0.6784626,0,0
2009-12-18,3639.0,0.0,0,0.0,0,0
2009-12-19,3640.0,0.0,0,1.3758136,0,0
2009-12-20,3641.0,0.0,0,3.5027447,0,0
2009-12-21,3642.0,0.0,0,0.0,2,0
2009-12-22,3643.0,0.0,0,8.648892,0,0
2009-12-23,3644.0,0.0,0,7.063594,0,0
2009-12-24,3645.0,0.0,0,1.327182,0,0
2009-12-25,3646.0,0.0,0,1.3758136,0,1
2009-12-26,3647.0,0.0,0,0.0,0,0
2009-12-27,3648.0,0.0,0,4.2538624,0,1
2009-12-28,3649.0,0.0,0,0.0,0,1
2009-12-29,3650.0,0.0,0,1.0743525,0,0
2009-12-30,3651.0,0.0,0,6.4513774,2,1
2009-12-31,3652.0,0.0,0,1.8067164,1,2
2010-01-01,3653.0,0.0,0,7.876825,0,2
2010-01-02,3654.0,0.0,0,2.690516,0,0
2010-01-03,3655.0,0.0,0,2.3971057,0,0
2010-01-04,3656.0,0.0,0,0.0,0,3
2010-01-05,3657.0,0.0,0,0.0,0,0
2010-01-06,3658.0,0.0,0,0.0,1,1
2010-01-07,3659.0,0.0,0,2.654364,0,3
2010-01-08,3660.0,0.0,0,6.0837784,1,0
2010-01-09,3661.0,0.0,0,1.363334,0,0
2010-01-10,3662.0,0.0,0,3.0615776,1,0
2010-01-11,3663.0,0.0,0,1.3758136,1,1
2010-01-12,3664.0,0.0,0,2.8053937,0,0
2010-01-13,3665.0,0.0,0,0.5296332,1,0
2010-01-14,3666.0,0.0,0,1.8568153,0,0
2010-01-15,3667.0,0.0,0,0.0,1,1
2010-01-16,3668.0,0.0,0,2.1092842,0,0
2010-01-17,3669.0,0.0,0,0.0,0,0
2010-01-18,3670.0,0.0,0,1.5888997,0,1
2010-01-19,3671.0,0.0,0,1.327182,0,0
2010-01-20,3672.0,0.0,0,4.97985,0,0
2010-01-21,3673.0,0.0,0,0.40501332,0,1
2010-01-22,3674.0,0.0,0,4.324446,0,0
2010-01-23,3675.0,0.0,0,1.363334,0,1
2010-01-24,3676.0,0.0,0,2.7029958,0,0
2010-01-25,3677.0,0.0,0,1.083476,0,0
2010-01-26,3678.0,0.0,0,0.0,0,0
2010-01-27,3679.0,0.0,0,1.3758136,1,0
2010-01-28,3680.0,0.0,0,3.1338985,0,0
2010-01-29,3681.0,0.0,0,0.0,0,0
2010-01-30,3682.0,0.0,0,2.1269312,0,0
2010-01-31,3683.0,0.0,0,2.1269312,0,0
2010-02-01,3684.0,0.0,0,2.1269312,0,0
2010-02-02,3685.0,0.0,0,4.829927,0,0
2010-02-03,3686.0,0.0,0,0.0,0,0
2010-02-04,3687.0,0.0,0,1.363334,0,0
2010-02-05,3688.0,0.0,0,2.6672215,0,0
2010-02-06,3689.0,0.0,0,1.327182,0,0
2010-02-07,3690.0,0.0,0,1.327182,0,0
2010-02-08,3691.0,0.0,0,0.43090278,0,0
2010-02-09,3692.0,0.0,0,0.0,0,0
2010-02-10,3693.0,0.0,0,0.0,0,0
2010-02-11,3694.0,0.0,0,0.0,0,0
2010-02-12,3695.0,0.0,0,0.0,0,5
2010-02-13,3696.0,0.0,0,1.9258691,0,3
2010-02-14,3697.0,0.0,0,3.2012837,0,1
2010-02-15,3698.0,0.0,0,2.1269312,0,5
2010-02-16,3699.0,0.0,0,3.4541132,0,2
2010-02-17,3700.0,0.0,0,0.0,0,1
2010-02-18,3701.0,0.0,0,4.324446,0,0
2010-02-19,3702.0,0.0,0,0.0,0,1
2010-02-20,3703.0,0.0,0,0.0,0,1
2010-02-21,3704.0,0.0,0,0.0,0,0
2010-02-22,3705.0,0.0,0,0.0,0,0
2010-02-23,3706.0,0.0,0,2.690516,0,1
2010-02-24,3707.0,0.0,0,1.327182,0,5
2010-02-25,3708.0,0.0,0,0.0,0,1
2010-02-26,3709.0,0.0,0,1.327182,0,0
2010-02-27,3710.0,0.0,0,0.3835185,0,0
2010-02-28,3711.0,0.0,0,2.5319445,0,0
2010-03-01,3712.0,0.0,0,2.1269312,1,1
2010-03-02,3713.0,0.0,0,3.0955293,0,0
2010-03-03,3714.0,0.0,0,0.0,1,0
2010-03-04,3715.0,0.0,0,0.0,0,2
2010-03-05,3716.0,0.0,0,2.1269312,0,3
2010-03-06,3717.0,0.0,0,6.3807936,0,0
2010-03-07,3718.0,0.0,0,0.0,0,3
2010-03-08,3719.0,0.0,0,0.0,0,2
2010-03-09,3720.0,0.0,0,0.0,0,1
2010-03-10,3721.0,0.0,0,0.0,0,1
2010-03-11,3722.0,0.0,0,2.1269312,1,1
2010-03-12,3723.0,0.0,0,3.4541132,0,1
2010-03-13,3724.0,0.0,0,0.0,0,0
2010-03-14,3725.0,0.0,0,1.363334,0,0
2010-03-15,3726.0,0.0,0,0.0,0,2
2010-03-16,3727.0,0.0,0,1.327182,1,0
2010-03-17,3728.0,0.0,0,0.93464655,1,0
2010-03-18,3729.0,0.0,0,1.9383488,1,0
2010-03-19,3730.0,0.0,0,1.327182,0,0
2010-03-20,3731.0,0.0,0,3.108009,1,0
2010-03-21,3732.0,0.0,0,1.363334,0,0
2010-03-22,3733.0,0.0,0,0.40501332,0,0
2010-03-23,3734.0,0.0,0,0.0,0,1
2010-03-24,3735.0,0.0,0,0.65540355,1,0
2010-03-25,3736.0,0.0,0,0.0,0,1
2010-03-26,3737.0,0.0,0,0.0,0,0
2010-03-27,3738.0,0.0,0,1.327182,0,0
2010-03-28,3739.0,0.0,0,0.0,0,1
2010-03-29,3740.0,0.0,0,0.0,0,1
2010-03-30,3741.0,0.0,0,0.0,0,0
2010-03-31,3742.0,0.0,0,0.0,0,0
2010-04-01,3743.0,0.0,0,1.327182,1,1
2010-04-02,3744.0,0.0,0,4.448601,0,0
2010-04-03,3745.0,1.0,4,3.9815464,0,0
2010-04-04,3746.0,0.0,0,1.327182,0,0
2010-04-05,3747.0,0.0,0,0.0,0,1
2010-04-06,3748.0,0.0,0,1.327182,0,0
2010-04-07,3749.0,0.0,0,0.0,0,1
2010-04-08,3750.0,0.0,0,6.1446295,1,0
2010-04-09,3751.0,0.0,0,1.327182,0,0
2010-04-10,3752.0,0.0,0,3.4541132,0,0
2010-04-11,3753.0,0.0,0,1.7683473,0,0
2010-04-12,3754.0,0.0,0,0.0,0,0
2010-04-13,3755.0,0.0,0,0.40501332,1,0
2010-04-14,3756.0,0.0,0,2.1269312,0,0
2010-04-15,3757.0,0.0,0,3.4902651,1,1
2010-04-16,3758.0,0.0,0,0.0,1,1
2010-04-17,3759.0,0.0,0,0.0,0,1
2010-04-18,3760.0,0.0,0,6.4514303,0,0
2010-04-19,3761.0,0.0,0,1.579651,1,1
2010-04-20,3762.0,0.0,0,3.4214013,0,0
2010-04-21,3763.0,0.0,0,1.7580849,0,0
2010-04-22,3764.0,0.0,0,0.0,0,0
2010-04-23,3765.0,0.0,0,1.327182,1,0
2010-04-24,3766.0,0.0,0,3.1338985,1,0
2010-04-25,3767.0,0.0,0,2.5901017,0,0
2010-04-26,3768.0,0.0,0,0.0,0,1
2010-04-27,3769.0,0.0,0,0.0,0,0
2010-04-28,3770.0,0.0,0,3.8591266,0,0
2010-04-29,3771.0,0.0,0,0.43090278,0,0
2010-04-30,3772.0,0.0,0,0.40501332,0,1
2010-05-01,3773.0,0.0,0,0.0,0,0
2010-05-02,3774.0,0.0,0,1.327182,0,1
2010-05-03,3775.0,0.0,0,0.0,1,1
2010-05-04,3776.0,0.0,0,0.0,0,0
2010-05-05,3777.0,0.0,0,0.3835185,0,0
2010-05-06,3778.0,0.0,0,0.0,1,1
2010-05-07,3779.0,0.0,0,2.2117298,0,1
2010-05-08,3780.0,0.0,0,1.363334,0,0
2010-05-09,3781.0,0.0,0,3.4902651,0,0
2010-05-10,3782.0,0.0,0,1.363334,1,0
2010-05-11,3783.0,0.0,0,0.0,0,0
2010-05-12,3784.0,0.0,0,1.3758136,0,1
2010-05-13,3785.0,0.0,0,4.6870375,0,2
2010-05-14,3786.0,0.0,0,0.0,0,2
2010-05-15,3787.0,0.0,0,1.3758136,0,1
2010-05-16,3788.0,0.0,0,2.1269312,0,1
2010-05-17,3789.0,0.0,0,0.0,0,0
2010-05-18,3790.0,0.0,0,0.0,0,0
2010-05-19,3791.0,0.0,0,0.0,0,1
2010-05-20,3792.0,0.0,0,0.6784626,0,0
2010-05-21,3793.0,0.0,0,0.41087726,0,0
2010-05-22,3794.0,0.0,0,0.0,0,0
2010-05-23,3795.0,0.0,0,2.5319445,0,1
2010-05-24,3796.0,0.0,0,4.2538624,0,0
2010-05-25,3797.0,0.0,0,0.0,0,0
2010-05-26,3798.0,0.0,0,0.21631703,0,0
2010-05-27,3799.0,0.0,0,0.0,0,0
2010-05-28,3800.0,0.0,0,0.0,0,0
2010-05-29,3801.0,0.0,0,0.0,0,0
2010-05-30,3802.0,0.0,0,0.0,0,0
2010-05-31,3803.0,0.0,0,0.0,0,0
2010-06-01,3804.0,0.0,0,0.56253517,0,0
2010-06-02,3805.0,0.0,0,4.7294593,1,3
2010-06-03,3806.0,0.0,0,3.5151997,0,0
2010-06-04,3807.0,0.0,0,1.363334,0,0
2010-06-05,3808.0,0.0,0,0.0,0,0
2010-06-06,3809.0,1.0,4,0.0,0,0
2010-06-07,3810.0,0.0,0,0.0,0,0
2010-06-08,3811.0,0.0,0,1.7683473,0,1
2010-06-09,3812.0,0.0,0,0.0,0,0
2010-06-10,3813.0,0.0,0,0.0,0,2
2010-06-11,3814.0,0.0,0,2.6894662,0,0
2010-06-12,3815.0,0.0,0,1.854376,0,0
2010-06-13,3816.0,0.0,0,1.8568153,0,0
2010-06-14,3817.0,0.0,0,0.40501332,0,0
2010-06-15,3818.0,0.0,0,2.1269312,0,1
2010-06-16,3819.0,0.0,0,2.1269312,0,0
2010-06-17,3820.0,0.0,0,0.0,0,0
2010-06-18,3821.0,0.0,0,0.0,0,0
2010-06-19,3822.0,0.0,0,1.327182,0,0
2010-06-20,3823.0,0.0,0,0.0,0,0
2010-06-21,3824.0,0.0,0,0.0,0,1
2010-06-22,3825.0,0.0,0,1.363334,1,0
2010-06-23,3826.0,0.0,0,0.0,0,0
2010-06-24,3827.0,0.0,0,0.65540355,0,0
2010-06-25,3828.0,0.0,0,0.0,0,1
2010-06-26,3829.0,0.0,0,2.1269312,0,1
2010-06-27,3830.0,0.0,0,2.1269312,0,0
2010-06-28,3831.0,0.0,0,0.0,0,2
2010-06-29,3832.0,0.0,0,0.40501332,0,0
2010-06-30,3833.0,0.0,0,0.0,0,0
2010-07-01,3834.0,0.0,0,2.1269312,0,1
2010-07-02,3835.0,0.0,0,0.0,0,0
2010-07-03,3836.0,0.0,0,0.0,0,0
2010-07-04,3837.0,0.0,0,0.0,0,0
2010-07-05,3838.0,0.0,0,0.0,0,1
2010-07-06,3839.0,0.0,0,0.0,0,0
2010-07-07,3840.0,0.0,0,0.0,0,0
2010-07-08,3841.0,0.0,0,0.0,0,1
2010-07-09,3842.0,0.0,0,0.0,0,0
2010-07-10,3843.0,0.0,0,0.0,0,0
2010-07-11,3844.0,0.0,0,0.0,0,0
2010-07-12,3845.0,0.0,0,0.0,0,0
2010-07-13,3846.0,0.0,0,1.7321954,0,3
2010-07-14,3847.0,0.0,0,2.7391477,0,1
2010-07-15,3848.0,0.0,0,4.05385,0,0
2010-07-16,3849.0,0.0,0,1.8674725,0,0
2010-07-17,3850.0,0.0,0,1.327182,0,0
2010-07-18,3851.0,0.0,0,2.557834,0,1
2010-07-19,3852.0,0.0,0,1.3758136,0,0
2010-07-20,3853.0,0.0,0,2.7029958,1,0
2010-07-21,3854.0,0.0,0,12.68079,0,0
2010-07-22,3855.0,0.0,0,1.363334,0,0
2010-07-23,3856.0,0.0,0,0.0,0,0
2010-07-24,3857.0,0.0,0,1.363334,0,0
2010-07-25,3858.0,0.0,0,4.9117565,0,0
2010-07-26,3859.0,0.0,0,2.1269312,0,1
2010-07-27,3860.0,0.0,0,1.363334,0,0
2010-07-28,3861.0,0.0,0,0.0,0,0
2010-07-29,3862.0,0.0,0,0.0,1,1
2010-07-30,3863.0,0.0,0,0.0,0,0
2010-07-31,3864.0,0.0,0,0.0,0,0
2010-08-01,3865.0,0.0,0,0.40501332,0,0
2010-08-02,3866.0,0.0,0,1.327182,0,0
2010-08-03,3867.0,1.0,8,0.0,0,3
2010-08-04,3868.0,0.0,0,6.634426,2,4
2010-08-05,3869.0,0.0,0,5.68778,1,3
2010-08-06,3870.0,0.0,0,3.144161,0,0
2010-08-07,3871.0,0.0,0,2.7391477,0,1
2010-08-08,3872.0,0.0,0,4.05385,0,0
2010-08-09,3873.0,0.0,0,1.3758136,0,0
2010-08-10,3874.0,0.0,0,1.327182,0,0
2010-08-11,3875.0,0.0,0,3.396007,0,0
2010-08-12,3876.0,0.0,0,0.0,0,0
2010-08-13,3877.0,0.0,0,1.327182,0,0
2010-08-14,3878.0,1.0,4,2.1269312,0,1
2010-08-15,3879.0,0.0,0,1.8568153,0,2
2010-08-16,3880.0,0.0,0,4.2538624,0,0
2010-08-17,3881.0,0.0,0,0.0,0,1
2010-08-18,3882.0,0.0,0,0.0,0,0
2010-08-19,3883.0,0.0,0,0.0,0,0
2010-08-20,3884.0,0.0,0,4.324446,0,1
2010-08-21,3885.0,0.0,0,0.0,0,0
2010-08-22,3886.0,0.0,0,3.4902651,0,0
2010-08-23,3887.0,0.0,0,0.65540355,0,1
2010-08-24,3888.0,0.0,0,0.0,0,0
2010-08-25,3889.0,0.0,0,0.0,1,0
2010-08-26,3890.0,0.0,0,0.43090278,0,1
2010-08-27,3891.0,0.0,0,1.327182,0,0
2010-08-28,3892.0,0.0,0,0.0,0,0
2010-08-29,3893.0,0.0,0,3.5027447,0,0
2010-08-30,3894.0,0.0,0,0.0,0,0
2010-08-31,3895.0,0.0,0,0.0,0,0
2010-09-01,3896.0,0.0,0,1.3758136,1,1
2010-09-02,3897.0,0.0,0,0.0,0,1
2010-09-03,3898.0,0.0,0,0.0,0,0
2010-09-04,3899.0,0.0,0,0.0,0,0
2010-09-05,3900.0,0.0,0,2.1269312,0,0
2010-09-06,3901.0,0.0,0,2.1269312,0,0
2010-09-07,3902.0,0.0,0,0.0,0,1
2010-09-08,3903.0,0.0,0,0.0,0,0
2010-09-09,3904.0,0.0,0,0.0,0,1
2010-09-10,3905.0,0.0,0,7.814711,0,1
2010-09-11,3906.0,0.0,0,2.7391477,0,0
2010-09-12,3907.0,0.0,0,2.1269312,0,0
2010-09-13,3908.0,0.0,0,0.6693392,0,0
2010-09-14,3909.0,0.0,0,0.0,0,0
2010-09-15,3910.0,0.0,0,5.651628,0,0
2010-09-16,3911.0,0.0,0,0.0,1,3
2010-09-17,3912.0,0.0,0,0.0,1,1
2010-09-18,3913.0,0.0,0,0.0,1,0
2010-09-19,3914.0,0.0,0,0.0,0,0
2010-09-20,3915.0,0.0,0,4.324446,1,0
2010-09-21,3916.0,0.0,0,0.0,0,0
2010-09-22,3917.0,0.0,0,0.0,0,0
2010-09-23,3918.0,0.0,0,2.557834,0,0
2010-09-24,3919.0,0.0,0,1.3758136,0,0
2010-09-25,3920.0,0.0,0,1.363334,0,0
2010-09-26,3921.0,0.0,0,3.5027447,0,0
2010-09-27,3922.0,0.0,0,0.0,0,0
2010-09-28,3923.0,0.0,0,0.0,0,4
2010-09-29,3924.0,0.0,0,4.324446,2,0
2010-09-30,3925.0,0.0,0,0.0,1,0
2010-10-01,3926.0,0.0,0,4.7812953,0,0
2010-10-02,3927.0,0.0,0,2.1269312,0,0
2010-10-03,3928.0,0.0,0,2.1269312,1,0
2010-10-04,3929.0,0.0,0,0.0,0,0
2010-10-05,3930.0,0.0,0,0.0,0,0
2010-10-06,3931.0,0.0,0,1.363334,0,0
2010-10-07,3932.0,0.0,0,0.0,0,1
2010-10-08,3933.0,0.0,0,4.7812953,0,0
2010-10-09,3934.0,0.0,0,0.40501332,0,0
2010-10-10,3935.0,0.0,0,3.8591266,0,0
2010-10-11,3936.0,0.0,0,2.1269312,0,0
2010-10-12,3937.0,0.0,0,2.1269312,2,0
2010-10-13,3938.0,0.0,0,0.0,1,0
2010-10-14,3939.0,0.0,0,0.56253517,0,2
2010-10-15,3940.0,0.0,0,0.6784626,0,1
2010-10-16,3941.0,0.0,0,0.0,0,0
2010-10-17,3942.0,0.0,0,4.792792,0,0
2010-10-18,3943.0,0.0,0,0.0,1,0
2010-10-19,3944.0,0.0,0,0.0,2,0
2010-10-20,3945.0,0.0,0,0.0,2,1
2010-10-21,3946.0,0.0,0,0.0,0,0
2010-10-22,3947.0,0.0,0,3.8658106,0,1
2010-10-23,3948.0,0.0,0,0.0,0,0
2010-10-24,3949.0,0.0,0,3.4541132,0,1
2010-10-25,3950.0,0.0,0,2.6565645,0,1
